CATEGORY_TEXT	CONT_SCOPE	FUNC_LOC	ITEM_TITLE	ITEM_DESCRIPTION	STARTUP
Civil	X	N/A	PIB building	Complete one Ramp Installation (PIB building).	N
Civil	X	N/A	PIB building	Complete one Ramp coating (PIB building).	N
Civil	X	N/A	PIB building	Complete installing Handrails for one ramp (PIB building).	N
Civil	X	N/A	PIB building	To maintain safe work environment	N
Civil	X	N/A	PIB building	To maintain safe work environment	N
Civil	X	N/A	PIB building	Complete Touchup paint for PIB building (Genral).	N
Electrical	X	N/A	607-001-UPS-001A/B Grounding	607-001-UPS-001A/B Installation Inspection for Equipment Grounding not done	Y
Electrical	X	N/A	607-001-UPS-001A/B Grounding cable IR	607-001-UPS-001A/B Continuity & Resistance Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-001-UPS-001A/B Termination	Scope of Work	Y
Electrical	X	N/A	607-001-PP-002 Grounding	607-001-PP-002 Installation Inspection for Equipment Grounding not done.	Y
Electrical	X	N/A	607-001-PP-002 Grounding cable IR	607-001-PP-002 Continuity & Resistance Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-001-PP-002 Termination	607-001-PP-002 Termination Torque Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-001-PP-003 Grounding	607-001-PP-003 Installation Inspection for Equipment Grounding not done.	Y
Electrical	X	N/A	607-001-PP-003 Grounding cable IR	607-001-PP-003 Continuity & Resistance Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-001-PP-003 Termination	Scope of Work	Y
Electrical	X	N/A	607-001-PP-007 Grounding	Scope of Work	Y
Electrical	X	N/A	607-001-PP-007 Grounding cable IR	Scope of Work	Y
Electrical	X	N/A	607-001-PP-007 Termination	Scope of Work	Y
Electrical	X	N/A	607-001-PP-019 Grounding	607-001-PP-019 Installation Inspection for Equipment Grounding not done.	Y
Electrical	X	N/A	607-001-PP-019 Grounding cable IR	607-001-PP-019 Continuity & Resistance Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-001-PP-019 Termination	607-001-PP-019 Termination Torque Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-001-PP-013 Grounding	607-001-PP-013 Installation Inspection for Equipment Grounding not done.	Y
Electrical	X	N/A	607-001-PP-013 Grounding cable IR	Scope of Work	Y
Electrical	X	N/A	607-001-PP-013 Termination	Scope of Work	Y
Electrical	X	N/A	607-001-PP-014 Grounding	Scope of Work	Y
Electrical	X	N/A	607-001-PP-014 Grounding cable IR	607-001-PP-014 Continuity & Resistance Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-001-PP-014 Termination	Scope of Work	Y
Electrical	X	N/A	607-001-PP-015 Grounding	Scope of Work	Y
Electrical	X	N/A	607-001-PP-015 Grounding cable IR	Scope of Work	Y
Electrical	X	N/A	607-001-PP-015 Termination	Scope of Work	Y
Electrical	X	N/A	607-001-PP-025 Grounding	Scope of Work	Y
Electrical	X	N/A	607-001-PP-025 Grounding cable IR	Scope of Work	Y
Electrical	X	N/A	607-001-PP-025 Termination	Scope of Work	Y
Electrical	X	N/A	607-001-LP-005 Grounding	Scope of Work	Y
Electrical	X	N/A	607-001-LP-005 Grounding cable IR	Scope of Work	Y
Electrical	X	N/A	607-001-LP-005 Termination	Scope of Work	Y
Electrical	X	N/A	607-001-CP-004 Grounding	607-001-CP-004 Installation Inspection for Equipment Grounding not done	Y
Electrical	X	N/A	607-001-CP-004 Grounding cable IR	Scope of Work	Y
Electrical	X	N/A	607-001-CP-004 Termination	Scope of Work	Y
Electrical	X	N/A	607-001-XFR(T)-007 Grounding	Scope of Work	Y
Electrical	X	N/A	607-001-XFR(T)-007 Grounding cable IR	Scope of Work	Y
Electrical	X	N/A	607-001-XFR(T)-007 Termination	Scope of Work	Y
Electrical	X	N/A	607-001-XFR(T)-009 Grounding	Scope of Work	Y
Electrical	X	N/A	607-001-XFR(T)-009 Grounding cable IR	607-001-XFR(T)-009 Continuity & Resistance Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-001-XFR(T)-009 Termination	Scope of Work	Y
Electrical	X	N/A	607-001-XFR(T)-012 Grounding	Scope of Work	Y
Electrical	X	N/A	607-001-XFR(T)-012 Grounding cable IR	Scope of Work	Y
Electrical	X	N/A	607-001-XFR(T)-012 Termination	Scope of Work	Y
Electrical	X	N/A	607-001-SB-003 Grounding	607-001-SB-003 Installation Inspection for Equipment Grounding not done.	Y
Electrical	X	N/A	607-001-SB-003 Grounding cable IR	Scope of Work	Y
Electrical	X	N/A	607-001-SB-003 Termination	Scope of Work	Y
Electrical	X	N/A	607-001-CP-004 Grounding	Scope of Work	Y
Electrical	X	N/A	607-001-SB-004 Grounding cable IR	Scope of Work	Y
Electrical	X	N/A	607-001-SB-004 Termination	Scope of Work	Y
Electrical	X	N/A	607-001-DSW(D)-001 Grounding	607-001-DSW(D)-001 Installation Inspection for Equipment Grounding not done.	Y
Electrical	X	N/A	607-001-DSW(D)-001 Grounding cable IR	607-001-DSW(D)-001 Continuity & Resistance Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-001-DSW(D)-001 Termination	607-001-DSW(D)-001 Termination Torque Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-001-DSW(D)-0017 Grounding	607-001-DSW(D)-0017 Installation Inspection for Equipment Grounding not done.	Y
Electrical	X	N/A	607-001-DSW(D)-0017 Grounding cable IR	607-001-DSW(D)-0017 Continuity & Resistance Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-001-DSW(D)-0017 Termination	Scope of Work	Y
Electrical	X	N/A	607-001-DSW(D)-002 Grounding	607-001-DSW(D)-002 Installation Inspection for Equipment Grounding not done.	Y
Electrical	X	N/A	607-001-DSW(D)-002 Grounding cable IR	Scope of Work	Y
Electrical	X	N/A	607-001-DSW(D)-002 Termination	Scope of Work	Y
Electrical	X	N/A	607-001-DSW(D)-0016 Grounding	Scope of Work	Y
Electrical	X	N/A	607-001-DSW(D)-0016 Grounding cable IR	607-001-DSW(D)-0016 Continuity & Resistance Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-001-DSW(D)-0016 Termination	607-001-DSW(D)-0016 Termination Torque Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	ACCU-1A Grounding	ACCU-1A Installation Inspection for Equipment Grounding not done.	Y
Electrical	X	N/A	ACCU-1A Grounding cable IR	ACCU-1A Continuity & Resistance Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	ACCU-1A Termination	Scope of Work	Y
Electrical	X	N/A	ACCU-1B Grounding	Scope of Work	Y
Electrical	X	N/A	ACCU-1B Grounding cable IR	ACCU-1B Continuity & Resistance Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	ACCU-1B Termination	Scope of Work	Y
Electrical	X	N/A	AHU-1A Grounding	Scope of Work	Y
Electrical	X	N/A	AHU-1A Grounding cable IR	Scope of Work	Y
Electrical	X	N/A	AHU-1A Termination	Scope of Work	Y
Electrical	X	N/A	AHU-1B Grounding	Scope of Work	Y
Electrical	X	N/A	AHU-1B Grounding cable IR	AHU-1B Continuity & Resistance Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	AHU-1B Termination	Scope of Work	Y
Electrical	X	N/A	607-001-DDC-002 Grounding	Scope of Work	Y
Electrical	X	N/A	607-001-DDC-002 Grounding cable IR	Scope of Work	Y
Electrical	X	N/A	607-001-DDC-002 Termination	Scope of Work	Y
Electrical	X	N/A	607-001-DDC-002 Grounding	607-FACP-0002 Installation Inspection for Equipment Grounding not done.	Y
Electrical	X	N/A	607-FACP-0002 Grounding cable IR	607-FACP-0002 Continuity & Resistance Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-FACP-0002 Termination	607-FACP-0002 Termination Torque Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-SVR-0001 Grounding	607-SVR-0001 Installation Inspection for Equipment Grounding not done.	Y
Electrical	X	N/A	607-SVR-0001 Grounding cable IR	607-SVR-0001 Continuity & Resistance Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-SVR-0001 Termination	607-SVR-0001 Termination Torque Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-SVR-0002 Grounding	607-SVR-0002 Installation Inspection for Equipment Grounding not done.	Y
Electrical	X	N/A	607-SVR-0002 Grounding cable IR	607-SVR-0002 Continuity & Resistance Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-SVR-0002 Termination	607-SVR-0002 Termination Torque Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-SVR-0003 Grounding	Scope of Work	Y
Electrical	X	N/A	607-SVR-0003 Grounding cable IR	Scope of Work	Y
Electrical	X	N/A	607-SVR-0003 Termination	Scope of Work	Y
Electrical	X	N/A	607-NWK-0001 Grounding	Scope of Work	Y
Electrical	X	N/A	607-NWK-0001 Grounding cable IR	Scope of Work	Y
Electrical	X	N/A	607-NWK-0001 Termination	Scope of Work	Y
Electrical	X	N/A	607-ESD-SYS-0001 Grounding	607-ESD-SYS-0001 Installation Inspection for Equipment Grounding not done.	Y
Electrical	X	N/A	607-ESD-SYS-0001 Grounding cable IR	Scope of Work	Y
Electrical	X	N/A	607-ESD-SYS-0001 Termination	607-ESD-SYS-0001 Termination Torque Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-DCS-SYS-0001 Grounding	607-DCS-SYS-0001 Installation Inspection for Equipment Grounding not done.	Y
Electrical	X	N/A	607-DCS-SYS-0001 Grounding cable IR	607-DCS-SYS-0001 Continuity & Resistance Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-DCS-SYS-0001 Termination	607-DCS-SYS-0001 Termination Torque Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-VMS-0001 Grounding	Scope of Work	Y
Electrical	X	N/A	607-VMS-0001 Grounding cable IR	Scope of Work	Y
Electrical	X	N/A	607-VMS-0001 Termination	Scope of Work	Y
Electrical	X	N/A	607-VMS-0002 Grounding	Scope of Work	Y
Electrical	X	N/A	607-VMS-0002 Grounding cable IR	607-VMS-0002 Continuity & Resistance Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-VMS-0002 Termination	Scope of Work	Y
Electrical	X	N/A	607-VMS-0003 Grounding	607-VMS-0003 Installation Inspection for Equipment Grounding not done.	Y
Electrical	X	N/A	607-VMS-0003 Grounding cable IR	607-VMS-0003 Continuity & Resistance Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-VMS-0003 Termination	Scope of Work	Y
Electrical	X	N/A	607-ESD-MC-0001 Grounding	Scope of Work	Y
Electrical	X	N/A	607-ESD-MC-0001 Grounding cable IR	Scope of Work	Y
Electrical	X	N/A	607-ESD-MC-0001 Termination	Scope of Work	Y
Electrical	X	N/A	607-ESD-MC-0002 Grounding	Scope of Work	Y
Electrical	X	N/A	607-ESD-MC-0002 Grounding cable IR	Scope of Work	Y
Electrical	X	N/A	607-ESD-MC-0002 Termination	Scope of Work	Y
Electrical	X	N/A	607-ESD-MC-0003 Grounding	Scope of Work	Y
Electrical	X	N/A	607-ESD-MC-0003 Grounding cable IR	Scope of Work	Y
Electrical	X	N/A	607-ESD-MC-0003 Termination	607-ESD-MC-0003 Termination Torque Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-ESD-MC-0004 Grounding	607-ESD-MC-0004 Installation Inspection for Equipment Grounding not done.	Y
Electrical	X	N/A	607-ESD-MC-0004 Grounding cable IR	Scope of Work	Y
Electrical	X	N/A	607-ESD-MC-0004 Termination	607-ESD-MC-0004 Termination Torque Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-DCS-MC-0001 Grounding	Scope of Work	Y
Electrical	X	N/A	607-DCS-MC-0001 Grounding cable IR	607-DCS-MC-0001 Continuity & Resistance Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-DCS-MC-0001 Termination	Scope of Work	Y
Electrical	X	N/A	607-DCS-MC-0002 Grounding	607-DCS-MC-0002 Installation Inspection for Equipment Grounding not done.	Y
Electrical	X	N/A	607-DCS-MC-0002 Grounding cable IR	Scope of Work	Y
Electrical	X	N/A	607-DCS-MC-0002 Termination	607-DCS-MC-0002 Termination Torque Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-DCS-MC-0003 Grounding	Scope of Work	Y
Electrical	X	N/A	607-DCS-MC-0003 Grounding cable IR	607-DCS-MC-0003 Continuity & Resistance Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-DCS-MC-0003 Termination	Scope of Work	Y
Electrical	X	N/A	607-DCS-MC-0004 Grounding	Scope of Work	Y
Electrical	X	N/A	607-DCS-MC-0004 Grounding cable IR	607-DCS-MC-0004 Continuity & Resistance Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-DCS-MC-0004 Termination	607-DCS-MC-0004 Termination Torque Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-DCS-MC-0005 Grounding	607-DCS-MC-0005 Installation Inspection for Equipment Grounding not done.	Y
Electrical	X	N/A	607-DCS-MC-0005 Grounding cable IR	Scope of Work	Y
Electrical	X	N/A	607-DCS-MC-0005 Termination	Scope of Work	Y
Electrical	X	N/A	607-DCS-MC-0006 Grounding	607-DCS-MC-0006 Installation Inspection for Equipment Grounding not done.	Y
Electrical	X	N/A	607-DCS-MC-0006 Grounding cable IR	Scope of Work	Y
Electrical	X	N/A	607-DCS-MC-0006 Termination	Scope of Work	Y
Electrical	X	N/A	607-PLC-MC-0001 Grounding	Scope of Work	Y
Electrical	X	N/A	607-PLC-MC-0001 Grounding cable IR	Scope of Work	Y
Electrical	X	N/A	607-PLC-MC-0001 Termination	Scope of Work	Y
Electrical	X	N/A	607-PLC-001 Grounding	Scope of Work	Y
Electrical	X	N/A	607-PLC-001 Grounding cable IR	607-PLC-001 Continuity & Resistance Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-PLC-001 Termination	607-PLC-001 Termination Torque Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-DCS-OWS-01 Grounding	607-DCS-OWS-01 Installation Inspection for Equipment Grounding not done.	Y
Electrical	X	N/A	607-DCS-OWS-01 Grounding cable IR	607-DCS-OWS-01 Continuity & Resistance Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-DCS-OWS-01 Termination	607-DCS-OWS-01 Termination Torque Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-DCS-OWS-02 Grounding	Scope of Work	Y
Electrical	X	N/A	607-DCS-OWS-02 Grounding cable IR	607-DCS-OWS-02 Continuity & Resistance Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-DCS-OWS-02 Termination	607-DCS-OWS-02 Termination Torque Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-ESD-SOE-01 Grounding	607-ESD-SOE-01 Installation Inspection for Equipment Grounding not done.	Y
Electrical	X	N/A	607-ESD-SOE-01 Grounding cable IR	607-ESD-SOE-01 Continuity & Resistance Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-ESD-SOE-01 Termination	607-ESD-SOE-01 Termination Torque Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-DCS-EWS-01 Grounding	607-DCS-EWS-01 Installation Inspection for Equipment Grounding not done.	Y
Electrical	X	N/A	607-DCS-EWS-01 Grounding cable IR	607-DCS-EWS-01 Continuity & Resistance Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-DCS-EWS-01 Termination	607-DCS-EWS-01 Termination Torque Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-ESD-EWS-01 Grounding	Scope of Work	Y
Electrical	X	N/A	607-ESD-EWS-01 Grounding cable IR	Scope of Work	Y
Electrical	X	N/A	607-ESD-EWS-01 Termination	607-ESD-EWS-01 Termination Torque Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-VMS-EWS-01 Grounding	Scope of Work	Y
Electrical	X	N/A	607-VMS-EWS-01 Grounding cable IR	Scope of Work	Y
Electrical	X	N/A	607-VMS-EWS-01 Termination	Scope of Work	Y
Electrical	X	N/A	607-NMS-EWS-01 Grounding	607-NMS-EWS-01 Installation Inspection for Equipment Grounding not done.	Y
Electrical	X	N/A	607-NMS-EWS-01 Grounding cable IR	607-NMS-EWS-01 Continuity & Resistance Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-NMS-EWS-01 Termination	Scope of Work	Y
Electrical	X	N/A	607-FDM-EWS-01 Grounding	Scope of Work	Y
Electrical	X	N/A	607-FDM-EWS-01 Grounding cable IR	Scope of Work	Y
Electrical	X	N/A	607-FDM-EWS-01 Termination	607-FDM-EWS-01 Termination Torque Test for Equipment Grounding conductor not done.	Y
Electrical	X	N/A	607-ALMS-EWS-01 Grounding	Scope of Work	Y
Electrical	X	N/A	607-ALMS-EWS-01 Grounding cable IR	Scope of Work	Y
Electrical	X	N/A	607-ALMS-EWS-01 Termination	Scope of Work	Y
Electrical	X	N/A	607-ALMS-OWS-01 Grounding	Scope of Work	Y
Electrical	X	N/A	607-ALMS-OWS-01 Grounding cable IR	Scope of Work	Y
Electrical	X	N/A	607-ALMS-OWS-01 Termination	Scope of Work	Y
Electrical	X	N/A	607-ESD-AUX-01 Grounding	Scope of Work	Y
Electrical	X	N/A	607-ESD-AUX-01 Grounding cable IR	Scope of Work	Y
Electrical	X	N/A	607-ESD-AUX-01 Termination	Scope of Work	Y
HVAC	X	N/A	FSD-01 Installation	Scope of work	Y
Electrical	X	N/A	Flood Light PIB	SCOPE OF WORK	Y
Electrical	X	N/A	Flood Light PIB	Scope of Work	Y
Electrical	X	N/A	Flood Light condit PIB	Scope of Work	Y
Electrical	X	N/A	Flood Light wiring PIB	Scope of Work	Y
Electrical	X	N/A	inside lights illumination PIB	Scope of Work	Y
Electrical	X	N/A	battery backup PIB	Scope of Work	Y
Electrical	X	N/A	Exit Light PIB	Scope of Work	Y
Electrical	X	N/A	identification tag PIB	complete the identification Tags for all Lighting Fixtures with CKT# and Panel Number in PIB	Y
Electrical	X	N/A	identification tag Lighting switches PIB	complete the identification Tags for all Lighting switches in PIB	Y
Electrical	X	N/A	Lights mechanical room PIB	Scope of Work	Y
Electrical	X	N/A	Flood Light illumination PIB	Illumination testing of External wall mounted lights in PIB building to be completed	Y
Electrical	X	N/A	Grounding PIB	Complete Grounding connections for all Metallic Doors, Ladders and Structures of PIB	Y
Electrical	X	N/A	Busbar Ideentification tag PIB	Provide Grounding BUS Bar Identification or Stenciling for MSG, ISG and TMGB Bus Bars	Y
Electrical	X	N/A	water heater PIB	complete the Grounding connection of water Heater in PIB toilet room.	Y
Electrical	X	N/A	cabletray grounding	Scope of Work	Y
Electrical	X	N/A	busbar cables identification tag	Scope of Work	Y
Electrical	X	N/A	color coding	Provide Color coding for MSG conductors and ISG conductors in PIR Room	Y
Electrical	X	N/A	bus bar Battery room PIB	Scope of Work	Y
Electrical	X	N/A	Test terminal	Complete the TEST Terminal Plate Installation in PIB	Y
Electrical	X	N/A	Electrode Resistance Testing	Perform Ground Terminal System Electrode Resistance Testing in PIB	Y
Electrical	X	N/A	Lightning arrester	Complete the Lightning Installation works Ground conductors and Lightning Arrester Terminals	Y
Electrical	X	N/A	Lightning arrester conductor	Complete the installation of Ground down Conductor & Conduit for Riser Up & Riser Down for the connection of Ground Rod to Lightning	Y
HVAC	X	N/A	FSD-01 Access door	Complete installation of Access door Fire smoke damper Tag-01 at Mechanical Room PIB building	Y
HVAC	X	N/A	FSD-02 Installation	Complete installation of Fire smoke damper Tag-02 at   office Room PIB building	Y
HVAC	X	N/A	FSD-02 Access door	Complete installation of Access door Fire smoke damper Tag-02 at office Room PIB building	Y
HVAC	X	N/A	FSD-03 Installation	Complete installation of Fire smoke damper Tag-03 at operation learning center Room PIB building	Y
HVAC	X	N/A	FSD-03 Access door	Scope of Work	Y
HVAC	X	N/A	FSD-04 Installation	Scope of Work	Y
HVAC	X	N/A	FSD-04 Access door	Scope of Work	Y
HVAC	X	N/A	FSD-05 Installation	Complete installation of Fire smoke damper Tag-05 at telecom Room PIB building	Y
HVAC	X	N/A	FSD-05 Access door	Scope of Work	Y
HVAC	X	N/A	FSD-06 Installation	Complete installation of Fire smoke damper Tag-06 at corridor PIB building	Y
HVAC	X	N/A	FSD-06 Access door	Complete installation of Access door Fire smoke damper Tag-06 at corridor PIB building	Y
HVAC	X	N/A	FSD-07 Installation	Complete installation of Fire smoke damper Tag-07 at PI Room PIB building	Y
HVAC	X	N/A	FSD-07 Access door	Scope of Work	Y
HVAC	X	N/A	FSD-08 Access door	Complete installation of Access door Fire smoke damper Tag-08 at Electrical Room PIB building	Y
HVAC	X	N/A	FSD-09 Installation	Complete installation of Fire smoke damper Tag-09 at PI Room PIB building	Y
HVAC	X	N/A	FSD-09 Access door	Complete installation of Access door Fire smoke damper Tag-09 at PI Room PIB building	Y
HVAC	X	N/A	FSD-10 Access door	Complete installation of Access door Fire smoke damper Tag-10 at Electrical Room PIB building	Y
HVAC	X	N/A	FSD-11 Access door	Complete installation of Access door Fire smoke damper Tag-11 at Electrical Room PIB building	Y
HVAC	X	N/A	Exhaust Fan-1A	Complete installation of Exhaust Fan at battery Room EF-1A PIB building	Y
HVAC	X	N/A	Exhaust Fan-1B	Complete installation of Exhaust Fan at battery Room EF-1B PIB building	Y
HVAC	X	N/A	Exhaust Fan-2 Installation	Complete installation of Exhaust Fan at Toilet EF-2 PIB building	Y
HVAC	X	N/A	Exhaust Fan-3 Installation	Complete installation of Exhaust Fan at Locker room EF-3 PIB building	Y
HVAC	X	N/A	Exhaust Fan-4 Installation	Complete installation of Exhaust Fan at Kitchen EF-4 PIB building	Y
HVAC	X	N/A	Exhaust Fan-1A, BDD Installation	Scope of Work	Y
HVAC	X	N/A	Exhaust Fan-1B, BDD Installation	Scope of Work	Y
HVAC	X	N/A	Exhaust Fan-2 BDD Installation	Complete installation of Exhaust Fan Back draft damper at Toilet EF-2 PIB building	Y
HVAC	X	N/A	Exhaust Fan-3 BDD Installation	Scope of Work	Y
HVAC	X	N/A	Exhaust Fan-4 BDD Installation	Complete installation of Exhaust Fan Back draft damper at Kitchen EF-4 PIB building	Y
HVAC	X	N/A	Exhaust Fan-1A Access door Installation	Complete installation of Access Door for Exhaust Fan Back draft damper at battery Room EF-1A PIB building	Y
HVAC	X	N/A	Exhaust Fan-1B Access door Installation	Complete installation of Access Door to Exhaust Fan Back draft damper at battery Room EF-1B PIB building	Y
HVAC	X	N/A	Exhaust Fan-2 Access door Installation	Scope of Work	Y
HVAC	X	N/A	Exhaust Fan-3 Access door Installation	Scope of Work	Y
HVAC	X	N/A	Exhaust Fan-4 Access door Installation	Scope of Work	Y
HVAC	X	N/A	MVD-01 Installation	Complete installation Motorized damper Tag-MD-01 at Mechanical Room PIB building	Y
HVAC	X	N/A	MVD-02 Installation	Complete installation Motorized damper Tag-MD-02 at Mechanical Room PIB building	Y
HVAC	X	N/A	MVD-03 Installation	Complete installation Motorized damper Tag-MD-03 at Mechanical Room PIB building	Y
HVAC	X	N/A	MVD-04 Installation	Complete installation Motorized damper Tag-MD-04 at Mechanical Room PIB building	Y
HVAC	X	N/A	MVD-05 Installation	Scope of Work	Y
HVAC	X	N/A	MVD-06 Installation	Scope of Work	Y
HVAC	X	N/A	MVD-07 Installation	Scope of Work	Y
HVAC	X	N/A	MVD-01 Access door Installation	Scope of Work	Y
HVAC	X	N/A	MVD-02 Access door Installation	Complete installation of Access door Tag-MD-2 at Mechanical Room PIB building	Y
HVAC	X	N/A	MVD-03 Access door Installation	Complete installation of Access door Tag-MD-3 at Mechanical Room PIB building	Y
HVAC	X	N/A	MVD-04 Access door Installation	Scope of Work	Y
HVAC	X	N/A	MVD-05 Access door Installation	Scope of Work	Y
HVAC	X	N/A	MVD-06 Access door Installation	Scope of Work	Y
HVAC	X	N/A	MVD-07 Access door Installation	Complete installation of Access door Tag-MD-7 at Mechanical Room PIB building	Y
HVAC	X	N/A	Exhaust Fan-4 Installation	Scope of Work	Y
HVAC	X	N/A	Exhaust Fan-1A, BDD Installation	Complete installation of Exhaust Fan Back draft damper at battery Room EF-1A PIB building	Y
HVAC	X	N/A	Exhaust Fan-1B, BDD Installation	Scope of Work	Y
HVAC	X	N/A	Exhaust Fan-2 BDD Installation	Scope of Work	Y
HVAC	X	N/A	Exhaust Fan-3 BDD Installation	Scope of Work	Y
HVAC	X	N/A	EDH-01 Installation	Complete installation Electrical Duct Heater Tag-EDH-01 at service Foremen Room PIB building	Y
HVAC	X	N/A	EDH-02 Installation	Scope of Work	Y
HVAC	X	N/A	EDH-03 Installation	Scope of Work	Y
HVAC	X	N/A	EDH-04 Installation	Scope of Work	Y
HVAC	X	N/A	EDH-05 Installation	Scope of Work	Y
HVAC	X	N/A	EDH-06 Installation	Scope of Work	Y
HVAC	X	N/A	EDH-07 Installation	Complete installation Electrical Duct Heater Tag-EDH-07 at office room-2 PIB building	Y
HVAC	X	N/A	EDH-01 Access door Installation	Scope of Work	Y
HVAC	X	N/A	EDH-02 Access door Installation	Scope of Work	Y
HVAC	X	N/A	EDH-03 Access door Installation	Complete installation Electrical Duct Heater Access door Tag-EDH-03 at operation Foreman room PIB building	Y
HVAC	X	N/A	EDH-04 Access door Installation	Complete installation Electrical Duct Heater Access door Tag-EDH-04 at work station area PIB building	Y
HVAC	X	N/A	EDH-05 Access door Installation	Complete installation Electrical Duct Heater Access door Tag-EDH-05 at prayer room PIB building	Y
HVAC	X	N/A	EDH-06 Access door Installation	Complete installation Electrical Duct Heater Access door Tag-EDH-06 at office room-1 PIB building	Y
HVAC	X	N/A	EDH-07 Access door Installation	Complete installation Electrical Duct Heater Access door Tag-EDH-07 at office room-2 PIB building	Y
HVAC	X	N/A	VAV-01 Installation	Complete installation VAV-01 at service Foremen Room PIB building	Y
HVAC	X	N/A	VAV-02 Installation	Complete installation Tag no-VAV-02 at operation learning center PIB building	Y
HVAC	X	N/A	VAV-03 Installation	Complete installation Tag no-VAV-3 at operation Foreman PIB building	Y
HVAC	X	N/A	VAV-04 Installation	Scope of Work	Y
HVAC	X	N/A	VAV-05 Installation	Complete installation Tag no -VAV-05 at prayer room at PIB building	Y
HVAC	X	N/A	VAV-06 Installation	Scope of Work	Y
HVAC	X	N/A	VAV-07 Installation	Scope of Work	Y
HVAC	X	N/A	VAV-01 Access door Installation	Scope of Work	Y
HVAC	X	N/A	VAV-02 Access door Installation	Scope of Work	Y
HVAC	X	N/A	VAV-03 Access door Installation	Scope of Work	Y
HVAC	X	N/A	VAV-04 Access door Installation	Scope of Work	Y
HVAC	X	N/A	VAV-05 Access door Installation	Complete installation Access door for Tag no-VAV-05 at prayer room at PIB building	Y
HVAC	X	N/A	VAV-06 Access door Installation	Complete installation Access door for Tag no-VAV-06 at office room-1 at PIB building	Y
HVAC	X	N/A	VAV-07 Access door Installation	Scope of Work	Y
HVAC	X	N/A	SAG-1 Installation	Scope of Work	Y
HVAC	X	N/A	SAD Installation Mechanical Room	Complete installation of supply air main duct at Mechanical Room PIB building	Y
HVAC	X	N/A	RAD Installation Mechanical Room	Complete installation of return air main duct at Mechanical Room PIB building	Y
HVAC	X	N/A	FAD Installation Mechanical Room	Scope of Work	Y
HVAC	X	N/A	Supply air branch duct Mechanical Room	Scope of Work	Y
HVAC	X	N/A	Return air branch duct Mechanical Room	Scope of Work	Y
HVAC	X	N/A	Fresh air branch duct Mechanical Room	Scope of Work	Y
HVAC	X	N/A	Supply VCD Installation Mechanical room	Complete Installation of Supply air manual volume damper at Mechanical room	Y
HVAC	X	N/A	Return VCD Installation Mechanical room	Complete Installation of Return air manual volume damper at Mechanical room	Y
